name,height,weight,reach,age,dob,wins,losses,draws,str_landed_per_min,str_acc,str_absorb_per_min,str_def,td_avg,td_acc,td_def,sub_avg,win_percentage
Montel Jackson,1.78,135.0,1.9,27.75,1992-04-24,9,0,0,6.4,0.74,6.4,0.74,11.0,0.73,0.73,0.0,1.0
Mostapha Al-Turk,1.88,245.0,1.96,36.74,1973-07-14,6,5,0,1.33,0.16,1.33,0.16,0.0,,,0.0,0.55
Moti Horenstein,1.93,230.0,1.93,15.51,1982-01-21,1,5,0,4.22,0.77,4.22,0.77,0.0,,,0.0,0.17
Motonobu Tezuka,1.7,135.0,1.68,25.47,1987-08-29,19,5,4,1.13,0.3,10.93,0.85,1.0,0.07,,1.0,0.68
Movsar Evloev,1.7,145.0,1.83,25.7,1994-02-11,11,0,0,5.2,0.32,5.2,0.32,4.0,0.36,0.36,0.0,1.0
Murilo Bustamante,1.88,183.0,1.88,35.78,1966-07-30,13,8,1,3.38,0.63,3.38,0.63,2.6,1.0,1.0,2.6,0.59
Muslim Salikhov,1.8,170.0,1.78,35.38,1984-06-09,16,1,0,4.27,0.48,4.27,0.48,3.0,0.6,0.6,0.0,0.94
Myles Jury,1.78,145.0,1.85,30.3,1988-10-31,16,4,0,5.4,0.55,5.4,0.55,0.0,,,0.0,0.8
Nad Narimani,1.73,145.0,1.78,31.92,1987-04-14,11,3,0,2.27,0.23,2.27,0.23,0.0,0.0,0.0,0.0,0.79
Nadia Kassem,1.65,125.0,1.68,23.89,1995-11-15,4,2,0,5.31,0.38,5.31,0.38,1.5,0.5,0.5,0.0,0.67
Nah-Shon Burrell,1.8,170.0,1.85,23.3,1990-02-05,8,3,0,5.2,0.54,5.8,0.55,0.0,0.0,0.5,0.0,0.73
Nam Phan,1.68,135.0,1.78,30.97,1983-03-13,18,13,0,1.6,0.13,9.67,0.46,0.0,0.0,0.0,0.0,0.58
Nandor Guelmino,1.91,230.0,1.93,37.76,1975-12-20,11,4,1,5.64,0.61,5.64,0.61,0.0,0.0,0.0,0.0,0.69
Naoki Inoue,1.75,125.0,1.8,21.02,1997-06-14,10,1,0,4.27,0.3,4.27,0.3,0.0,0.0,0.0,0.0,0.91
Naoyuki Kotani,1.73,155.0,1.68,33.8,1981-12-08,33,12,7,4.07,0.64,4.07,0.64,1.0,0.12,0.12,0.0,0.63
Nasrat Haqparast,1.78,155.0,1.83,24.41,1995-08-22,11,2,0,5.98,0.64,5.98,0.64,0.0,,,0.0,0.85
Nate Diaz,1.83,170.0,1.93,34.55,1985-04-16,20,12,0,8.33,0.64,8.33,0.64,0.0,0.0,0.0,0.0,0.62
Nate Landwehr,1.75,145.0,1.83,31.64,1988-06-06,13,2,0,2.21,0.55,2.21,0.55,0.0,,,0.0,0.87
Nate Loughran,1.88,185.0,1.88,28.37,1980-07-28,8,1,0,2.8,0.43,6.0,0.43,0.0,0.0,1.0,0.0,0.89
Nate Marquardt,1.83,185.0,1.88,38.56,1979-04-20,37,19,2,3.4,0.62,3.4,0.62,0.0,0.0,0.0,0.0,0.64
Nate Mohr,1.75,155.0,1.83,25.88,1983-03-03,9,6,0,4.95,0.54,4.95,0.54,1.09,0.5,0.5,0.0,0.6
Nate Quarry,1.83,185.0,1.83,38.04,1972-03-18,11,4,0,3.47,0.26,3.47,0.26,0.0,0.0,0.0,0.0,0.73
Nate Schroeder,1.85,230.0,1.85,19.55,1980-11-20,11,9,0,,,,,,,,,0.55
Nathan Coy,1.78,170.0,1.75,38.73,1978-07-24,15,6,0,5.29,0.56,5.75,0.35,3.45,1.0,,0.0,0.71
Nathaniel Wood,1.68,135.0,1.75,26.77,1993-05-08,15,4,0,6.62,0.55,6.62,0.55,1.46,1.0,1.0,0.0,0.79
Nazareno Malegarie,1.73,155.0,1.78,29.31,1986-05-16,28,4,0,4.53,0.38,4.53,0.38,1.0,0.33,0.33,0.0,0.88
Neil Grove,1.98,265.0,1.98,38.1,1971-01-18,11,4,1,1.9,0.33,1.9,0.33,0.0,,,14.29,0.69
Neil Magny,1.91,170.0,2.03,32.59,1987-08-03,21,8,0,8.2,0.65,8.2,0.65,4.0,0.57,0.57,0.0,0.72
Neil Seery,1.63,125.0,1.63,37.88,1979-08-30,16,12,0,7.19,0.47,7.19,0.47,0.0,0.0,0.0,0.0,0.57
Neil Wain,1.78,242.0,1.78,37.44,1971-05-12,10,2,0,5.26,0.67,15.13,0.7,0.0,,0.5,0.0,0.83
Nicco Montano,1.65,135.0,1.65,30.57,1988-12-16,5,2,0,3.93,0.57,3.93,0.57,3.0,0.6,0.6,0.0,0.71
Nick Agallar,1.73,155.0,1.73,24.85,1979-01-13,24,5,0,1.38,0.21,5.39,0.62,0.0,0.0,,0.0,0.83
Nick Catone,1.83,185.0,1.83,32.42,1981-09-01,9,4,0,2.27,0.44,3.6,0.35,5.0,0.45,,0.0,0.69
Nick Denis,1.7,135.0,1.7,28.57,1983-10-11,10,3,0,7.43,0.62,8.03,0.71,3.01,1.0,0.2,0.0,0.77
Nick Diaz,1.85,185.0,1.93,31.5,1983-08-02,25,9,0,3.2,0.35,3.2,0.35,0.0,0.0,0.0,0.0,0.74
Nick Hein,1.68,155.0,1.68,35.1,1984-04-24,13,5,0,4.53,0.52,4.53,0.52,1.51,0.33,0.33,0.0,0.72
Nick Osipczak,1.88,170.0,1.93,25.87,1984-12-30,4,3,0,5.6,0.62,5.6,0.62,2.0,0.4,0.4,0.0,0.57
Nick Pace,1.7,135.0,1.73,24.59,1987-04-17,6,2,0,2.73,0.52,2.73,0.52,1.0,0.33,0.33,0.0,0.75
Nick Penner,1.93,205.0,1.96,32.72,1980-03-26,12,2,0,5.02,0.62,5.02,0.62,0.0,,,0.0,0.86
Nick Ring,1.83,185.0,1.88,34.82,1979-02-10,12,3,0,4.33,0.62,4.33,0.62,3.0,0.5,0.5,1.0,0.8
Nick Sanzo,1.75,190.0,1.75,13.94,1983-03-03,0,0,0,0.0,,0.0,,0.0,0.0,0.0,0.0,
Nick Serra,1.75,170.0,1.75,24.24,1978-03-27,7,2,0,1.53,0.74,1.53,0.74,1.0,0.1,0.1,2.0,0.78
Nick Thompson,1.85,170.0,1.88,24.81,1981-06-23,37,14,1,0.85,0.44,0.85,0.44,3.17,1.0,1.0,0.0,0.71
Nico Musoke,1.83,170.0,1.9,31.15,1986-04-05,12,5,0,4.72,0.35,4.72,0.35,1.03,0.2,0.2,0.0,0.71
Nicolae Negumereanu,1.83,205.0,1.98,24.53,1994-09-04,9,0,0,1.33,0.56,9.27,0.89,0.0,,0.6,0.0,1.0
Nicolas Dalby,1.8,170.0,1.88,34.86,1984-11-16,17,3,1,4.27,0.52,4.27,0.52,1.0,0.25,0.25,0.0,0.81
Nik Lentz,1.73,155.0,1.73,35.45,1984-08-13,29,11,2,4.2,0.33,4.2,0.33,0.0,0.0,0.0,0.0,0.69
Nikita Krylov,1.91,205.0,1.96,28.02,1992-03-07,27,6,0,8.53,0.86,8.53,0.86,3.0,0.38,0.38,0.0,0.82
Niklas Backstrom,1.85,145.0,1.88,25.83,1989-08-22,7,2,0,1.53,0.5,7.0,0.71,4.0,0.8,0.33,1.0,0.78
Niko Price,1.83,170.0,1.93,30.03,1989-09-29,13,3,0,8.67,0.54,8.67,0.54,0.0,0.0,0.0,0.0,0.81
Nina Ansaroff,1.65,115.0,1.63,33.51,1985-12-03,10,5,0,3.6,0.51,6.33,0.57,0.0,,0.31,0.0,0.67
Ning Guangyou,1.63,145.0,1.63,34.95,1981-12-15,5,4,1,4.4,0.48,4.4,0.48,0.0,0.0,0.0,0.0,0.5
Nissen Osterneck,1.88,185.0,1.88,27.92,1981-05-01,9,2,0,4.93,0.67,4.93,0.67,1.0,0.12,0.12,1.0,0.82
Noad Lahat,1.75,145.0,1.75,31.66,1984-06-08,9,1,0,4.09,0.61,4.09,0.61,2.79,1.0,1.0,8.36,0.9
Noe Hernandez,1.85,185.0,1.88,12.82,1985-07-18,5,4,0,0.92,0.28,0.92,0.28,1.25,1.0,1.0,0.0,0.56
Nohelin Hernandez,1.78,135.0,1.8,25.58,1994-03-01,10,3,0,0.7,0.23,0.7,0.23,0.0,,,0.0,0.77
Nolan Ticman,1.68,125.0,1.75,27.0,1988-05-17,4,2,0,3.47,0.48,0.8,0.11,0.0,0.0,0.17,0.0,0.67
Nordine Taleb,1.85,170.0,1.88,38.24,1981-06-10,14,7,0,1.35,0.23,1.35,0.23,0.0,,,0.0,0.67
Norifumi Yamamoto,1.63,135.0,1.68,37.96,1977-03-15,18,5,0,2.49,0.39,2.49,0.36,0.0,,0.5,0.0,0.78
Norma Dumont,1.7,135.0,1.7,29.41,1990-10-01,4,0,0,3.98,0.56,3.98,0.56,4.26,0.33,0.33,0.0,1.0
Norman Parke,1.8,155.0,1.78,29.18,1986-12-22,21,5,1,1.13,0.24,4.07,0.54,1.0,0.33,0.67,0.0,0.78
Ode Osbourne,1.7,135.0,1.85,28.03,1992-01-09,8,2,0,6.74,0.76,6.74,0.76,0.0,,,0.0,0.8
Oleg Taktarov,1.83,210.0,1.83,28.31,1967-08-26,16,4,2,0.56,0.27,0.56,0.27,0.0,0.0,0.0,0.83,0.73
Oli Thompson,1.85,242.0,1.9,32.59,1980-01-02,9,3,0,3.13,0.62,5.93,0.5,0.0,0.0,0.33,0.0,0.75
Oliver Enkamp,1.83,170.0,1.96,26.6,1991-08-10,7,1,0,3.64,0.57,3.64,0.57,0.0,0.0,0.0,0.0,0.88
Olivier Aubin-Mercier,1.75,155.0,1.78,30.42,1989-02-23,12,4,0,2.4,0.59,2.4,0.59,0.0,0.0,0.0,0.0,0.75
Oluwale Bamgbose,1.8,185.0,1.98,30.37,1987-08-04,6,3,0,1.38,0.53,1.38,0.53,0.0,0.0,0.0,0.0,0.67
Omar Morales,1.8,155.0,1.85,34.18,1985-10-17,8,0,0,4.0,0.49,4.0,0.49,1.0,1.0,1.0,0.0,1.0
Omari Akhmedov,1.83,185.0,1.85,32.17,1987-10-12,18,4,1,4.6,0.38,4.6,0.38,2.0,0.5,0.5,0.0,0.78
Onassis Parungao,1.8,200.0,1.8,8.78,1986-11-27,1,1,0,,,,,,,,,0.5
Orlando Wiet,1.78,170.0,1.78,7.03,1987-02-27,0,4,0,3.89,0.73,0.71,0.33,0.0,,1.0,0.0,0.0
Oskar Piechota,1.83,185.0,1.93,29.89,1990-01-24,10,3,1,3.35,0.55,7.93,0.57,0.0,,1.0,0.0,0.71
Ottman Azaitar,1.73,155.0,1.8,29.54,1990-02-20,11,0,0,7.61,0.51,2.25,0.42,0.0,,0.0,0.0,1.0
Ovince Saint Preux,1.91,205.0,2.03,36.47,1983-04-08,23,13,0,2.57,0.37,2.57,0.37,1.93,0.5,0.5,1.93,0.64
Pablo Garza,1.85,145.0,1.85,29.56,1983-09-16,12,4,0,1.74,0.35,1.74,0.35,4.35,0.5,0.5,0.0,0.75
Paddy Holohan,1.78,125.0,1.75,27.47,1988-05-03,11,2,1,3.39,0.55,3.39,0.55,6.56,0.44,0.44,0.0,0.79
Paige VanZant,1.63,115.0,1.65,24.82,1994-03-26,7,4,0,5.56,0.68,1.9,0.72,0.0,0.0,1.0,4.39,0.64
Pannie Kianzad,1.7,135.0,1.68,27.92,1991-12-08,13,4,0,6.87,0.42,6.87,0.42,0.0,0.0,0.0,0.0,0.76
Papy Abedi,1.8,185.0,1.88,35.16,1978-06-30,9,2,0,2.34,0.56,2.34,0.56,3.9,0.6,0.6,3.9,0.82
Pascal Krauss,1.85,170.0,1.83,26.37,1987-04-19,10,2,0,5.29,0.36,5.29,0.36,0.0,0.0,0.0,0.0,0.83
Pat Audinwood,1.83,155.0,1.83,24.65,1986-04-16,9,1,1,1.27,0.12,1.27,0.12,1.0,0.5,0.5,0.0,0.82
Pat Barry,1.8,235.0,1.88,34.42,1979-07-07,7,7,0,0.47,0.33,14.42,0.94,0.0,,1.0,0.0,0.5
Pat Healy,1.83,155.0,1.88,30.99,1983-07-20,31,18,0,5.73,0.51,5.73,0.51,0.0,0.0,0.0,0.0,0.63
Pat Miletich,1.78,170.0,1.78,34.03,1968-03-09,27,7,2,0.32,0.5,0.32,0.5,0.0,,,0.0,0.75
Pat Schilling,1.73,145.0,1.75,23.4,1988-08-28,5,1,0,2.47,0.57,2.47,0.57,0.0,,,0.0,0.83
Patrick Cote,1.8,170.0,1.8,37.11,1980-02-29,24,10,0,3.4,0.36,6.87,0.57,0.0,0.0,1.0,0.0,0.71
Patrick Cummins,1.88,205.0,1.93,38.5,1980-11-16,10,5,0,6.03,0.67,6.03,0.67,4.11,0.5,0.5,0.0,0.67
Patrick Smith,1.88,225.0,1.88,31.88,1963-08-28,20,14,0,8.85,0.77,1.77,1.0,26.55,1.0,0.0,13.27,0.59
Patrick Walsh,1.8,185.0,1.8,26.21,1988-11-28,5,2,0,3.47,0.17,3.47,0.17,1.0,0.25,0.25,0.0,0.71
Patrick Williams,1.73,135.0,1.85,36.6,1981-09-07,8,5,0,4.53,0.58,4.53,0.58,1.0,0.2,0.2,0.0,0.62
Paul Bradley,1.75,170.0,1.75,28.42,1983-06-13,18,2,0,4.6,0.45,4.6,0.45,0.0,0.0,0.0,0.0,0.9
Paul Buentello,1.88,245.0,1.96,36.18,1974-01-16,28,14,0,0.44,0.16,0.44,0.16,0.0,,,0.0,0.67
Paul Craig,1.91,205.0,1.93,31.97,1987-11-27,11,4,1,7.07,0.66,7.07,0.66,1.0,0.25,0.25,1.0,0.69
Paul Creighton,1.68,155.0,1.68,31.93,1970-06-04,3,0,0,0.95,0.8,0.95,0.8,5.37,0.38,0.38,0.0,1.0
Paul Daley,1.75,170.0,1.93,27.21,1983-02-21,30,11,2,0.93,0.45,0.93,0.45,0.0,,,0.0,0.7
Paul Felder,1.8,155.0,1.78,35.83,1984-04-25,16,5,0,4.76,0.49,4.76,0.49,0.0,0.0,0.0,0.0,0.76
Paul Herrera,1.78,185.0,1.78,10.85,1985-04-11,1,0,0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0
Paul Jones,1.75,199.0,1.75,36.27,1963-06-16,10,1,1,1.55,0.75,1.55,0.75,0.0,0.0,0.0,0.0,0.83
Paul Kelly,1.75,155.0,1.78,26.4,1984-09-12,11,4,0,3.3,0.35,3.3,0.35,0.0,,,3.41,0.73
Paul Redmond,1.78,145.0,1.78,28.74,1986-10-20,10,5,0,3.58,0.35,7.17,0.56,0.0,,0.0,0.0,0.67
Paul Rodriguez,1.7,155.0,1.7,24.41,1977-02-01,10,7,2,1.85,1.0,0.93,0.33,0.0,0.0,,0.0,0.53
Paul Sass,1.83,155.0,1.85,24.54,1988-08-04,12,2,0,1.53,0.49,1.53,0.49,0.0,,,5.0,0.86
Paul Taylor,1.83,155.0,1.83,31.14,1979-12-15,10,6,1,7.01,0.65,7.01,0.65,0.0,0.0,0.0,0.0,0.59
Paul Varelans,2.03,300.0,2.03,20.65,1976-04-13,8,8,0,11.06,0.78,11.06,0.78,0.0,,,0.0,0.5
Paulo Costa,1.85,185.0,1.83,28.32,1991-04-21,12,0,0,7.87,0.55,8.33,0.44,0.0,,0.25,0.0,1.0
Paulo Santos,1.78,155.0,1.8,19.63,1979-03-01,0,2,0,,,,,,,,,0.0
Paulo Thiago,1.8,170.0,1.85,34.78,1981-01-25,14,8,0,2.76,0.38,2.76,0.38,6.91,0.5,0.5,0.0,0.64
Pawel Pawlak,1.83,170.0,1.85,26.44,1989-02-08,11,1,0,4.33,0.54,4.33,0.54,0.0,0.0,0.0,0.0,0.92
Pearl Gonzalez,1.63,115.0,1.73,31.15,1986-08-12,6,2,0,5.93,0.72,10.47,0.74,0.0,0.0,1.0,0.0,0.75
Pedro Munhoz,1.68,135.0,1.65,32.75,1986-09-07,18,2,0,7.2,0.4,7.2,0.4,0.0,,,0.0,0.9
Pedro Nobre,1.65,135.0,1.65,26.93,1986-02-13,14,1,2,1.38,0.3,1.38,0.3,0.0,0.0,0.0,0.0,0.82
Pedro Rizzo,1.85,241.0,1.85,29.55,1974-05-03,18,10,0,3.0,0.41,1.8,0.57,0.0,,0.0,0.0,0.64
Per Eklund,1.78,155.0,1.83,26.61,1982-07-15,14,4,1,6.31,0.78,6.31,0.78,6.76,1.0,1.0,6.76,0.74
Pete Sell,1.8,170.0,1.9,26.59,1982-08-05,8,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
Pete Spratt,1.75,170.0,1.75,36.42,1971-01-09,22,21,0,4.1,0.66,1.84,0.68,0.0,,0.4,0.0,0.51
Pete Williams,1.91,235.0,1.91,26.7,1975-07-10,11,6,0,0.0,0.0,0.0,0.0,19.48,1.0,1.0,0.0,0.65
Peter Sobotta,1.83,170.0,1.9,31.18,1987-01-11,17,5,1,3.81,0.63,3.81,0.63,1.0,0.25,0.25,0.0,0.74
Petr Yan,1.7,135.0,1.7,26.84,1993-02-11,13,1,0,5.78,0.53,2.61,0.33,2.8,1.0,0.0,0.0,0.93
Phil Baroni,1.75,170.0,1.83,34.71,1976-04-16,13,15,0,5.31,0.79,5.31,0.79,0.0,,,3.46,0.46
Phil Davis,1.88,205.0,2.01,30.33,1984-09-25,12,3,0,3.4,0.35,1.93,0.24,0.0,0.0,0.33,0.0,0.8
Phil Harris,1.63,125.0,1.63,30.87,1983-09-04,22,11,0,3.47,0.37,3.47,0.37,2.0,0.12,0.12,0.0,0.67
Phil Johns,1.57,170.0,1.57,32.34,1968-10-22,30,12,1,3.59,0.86,3.59,0.86,0.0,0.0,0.0,0.0,0.7
Philip De Fries,1.96,250.0,2.08,26.96,1986-04-21,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73
Phillip Miller,1.8,185.0,1.8,23.75,1979-02-20,15,0,0,2.03,0.61,2.03,0.61,3.05,1.0,1.0,1.53,1.0
Phillipe Nover,1.75,145.0,1.83,33.02,1984-02-03,12,7,1,7.2,0.65,4.0,0.49,0.0,0.0,0.0,0.0,0.6
Piotr Hallmann,1.75,155.0,1.8,28.2,1987-08-25,14,5,0,7.28,0.68,7.28,0.68,1.38,0.5,0.5,0.0,0.74
Poliana Botelho,1.73,115.0,1.7,30.33,1988-12-15,7,2,0,10.13,0.75,10.13,0.75,2.0,1.0,1.0,0.0,0.78
Polo Reyes,1.8,155.0,1.8,34.87,1984-11-07,7,8,0,4.38,0.64,4.38,0.64,0.0,,,0.0,0.47
Polyana Viana,1.65,115.0,1.7,27.15,1992-06-14,9,4,0,0.87,0.33,0.87,1.0,13.04,1.0,,0.0,0.69
Priscila Cachoeira,1.7,125.0,1.65,31.51,1988-08-19,9,2,0,11.94,0.44,7.46,0.45,0.0,,,0.0,0.82
Punahele Soriano,1.8,185.0,1.83,27.06,1992-11-22,6,0,0,7.93,0.57,7.93,0.57,4.57,1.0,1.0,0.0,1.0
Quinn Mulhern,1.91,155.0,1.93,29.29,1984-09-20,18,3,0,1.6,0.34,1.6,0.34,0.0,0.0,0.0,0.0,0.86
Rachael Ostovich,1.6,125.0,1.57,27.9,1991-02-25,4,4,0,1.9,0.72,1.9,0.72,8.78,1.0,1.0,0.0,0.5
Rafael Carino,2.03,245.0,2.03,6.38,1989-12-28,1,1,1,5.97,0.69,5.97,0.69,2.71,1.0,1.0,0.0,0.33
Rafael Dos Anjos,1.73,170.0,1.78,35.25,1984-10-26,29,12,0,1.53,0.44,1.53,0.44,0.0,0.0,0.0,0.0,0.71
Rafael Feijao,1.85,205.0,1.85,35.81,1980-04-14,12,6,0,1.93,0.71,1.93,0.71,0.0,0.0,0.0,0.0,0.67
Rafael Fiziev,1.73,155.0,1.8,26.64,1993-03-05,7,0,0,4.87,0.53,4.87,0.53,1.0,1.0,1.0,0.0,1.0
Rafael Natal,1.83,185.0,1.93,34.57,1982-12-25,21,8,1,5.17,0.62,5.17,0.62,0.0,0.0,0.0,0.0,0.7
Rafaello Oliveira,1.73,155.0,1.8,32.07,1982-01-26,15,6,0,0.71,0.17,0.71,0.17,0.0,,,0.0,0.71
Rainy Martinez,1.83,199.0,1.83,15.6,1981-07-03,0,1,0,0.0,,0.0,,0.0,,,0.0,0.0
Ramazan Emeev,1.78,170.0,1.93,32.47,1987-05-23,17,4,0,2.87,0.41,2.87,0.41,0.0,0.0,0.0,0.0,0.81
Rameau Thierry Sokoudjou,1.78,205.0,1.98,24.5,1984-04-18,12,9,0,3.03,0.34,3.03,0.34,0.0,0.0,0.0,0.0,0.57
Rampage Jackson,1.85,205.0,1.85,36.85,1978-06-20,35,11,0,7.6,0.5,7.6,0.5,0.0,,,0.0,0.76
Ramsey Nijem,1.8,155.0,1.9,27.31,1988-04-01,9,6,0,5.07,0.63,5.07,0.63,6.0,1.0,1.0,0.0,0.6
Randa Markos,1.63,115.0,1.6,34.59,1985-08-10,9,9,1,3.73,0.57,3.73,0.57,1.0,1.0,1.0,0.0,0.47
Randy Brown,1.91,170.0,1.98,29.36,1990-07-08,11,3,0,3.77,0.63,1.26,0.44,2.35,1.0,1.0,2.35,0.79
Randy Costa,1.75,135.0,1.85,25.28,1994-07-06,5,0,0,10.22,0.51,10.22,0.51,0.0,,,0.0,1.0
Randy Couture,1.85,205.0,1.9,47.86,1963-06-22,17,11,0,0.82,0.21,0.82,0.21,0.0,0.0,0.0,0.0,0.61
Rani Yahya,1.68,135.0,1.7,35.5,1984-09-12,25,10,1,3.87,0.7,3.87,0.7,2.0,0.4,0.4,0.0,0.69
Raoni Barcelos,1.7,135.0,1.7,32.64,1987-05-01,14,1,0,3.47,0.46,5.13,0.38,2.0,0.4,0.0,0.0,0.93
Raphael Assuncao,1.65,135.0,1.68,37.08,1982-07-19,27,6,0,4.33,0.63,4.33,0.63,4.0,0.67,0.67,0.0,0.82
Raphael Pessoa,1.91,262.0,1.98,30.63,1989-03-09,10,0,0,2.87,0.3,2.87,0.3,0.0,,,0.0,1.0
Raquel Pennington,1.7,135.0,1.7,31.37,1988-09-05,10,8,0,3.67,0.58,3.67,0.58,1.0,0.5,0.5,0.0,0.56
Rashad Coulter,1.8,205.0,1.93,36.99,1981-11-27,9,3,0,7.2,0.65,7.2,0.65,0.0,,,0.0,0.75
Rashad Evans,1.83,205.0,1.9,38.71,1979-09-25,23,8,1,2.27,0.29,2.27,0.29,0.0,0.0,0.0,0.0,0.72
Rashid Magomedov,1.75,155.0,1.78,32.38,1984-11-29,18,2,0,5.87,0.44,5.87,0.44,0.0,0.0,0.0,0.0,0.9
Raulian Paiva,1.73,125.0,1.75,24.33,1995-10-17,19,2,0,6.91,0.48,6.91,0.48,0.0,,,0.0,0.9
Ray Borg,1.63,135.0,1.6,26.53,1993-08-04,13,3,0,4.0,0.81,1.6,0.69,10.0,0.53,0.0,0.0,0.81
Ray Wizard,1.83,216.0,1.83,4.3,1989-11-23,0,0,0,2.06,1.0,2.06,1.0,0.0,,,0.0,
Razak Al-Hassan,1.88,205.0,1.88,27.45,1982-05-14,11,4,0,3.0,0.48,3.0,0.48,1.0,0.25,0.25,0.0,0.73
Reese Andy,1.83,205.0,1.83,35.74,1973-03-31,7,2,0,5.19,0.49,5.19,0.49,0.0,,,0.0,0.78
Reginaldo Vieira,1.7,135.0,1.65,34.23,1982-11-26,13,5,0,4.87,0.37,4.87,0.37,2.0,0.15,0.15,0.0,0.72
Remco Pardoel,1.91,260.0,1.91,10.22,1985-06-20,7,5,1,5.19,1.0,6.49,0.95,4.87,1.0,,4.87,0.54
Renan Barao,1.68,145.0,1.78,32.79,1987-01-31,35,9,0,9.33,0.58,9.33,0.58,2.0,0.22,0.22,0.0,0.8
Renato Moicano,1.8,155.0,1.83,30.82,1989-05-21,13,3,1,5.48,0.8,5.48,0.8,20.55,1.0,1.0,20.55,0.76
Renato Sobral,1.85,205.0,1.9,31.97,1975-09-07,35,9,0,14.82,0.72,14.82,0.72,1.76,0.5,0.5,5.29,0.8
Renato Verissimo,1.85,170.0,1.85,31.22,1973-08-03,6,5,0,1.39,0.37,1.39,0.37,0.0,0.0,0.0,4.18,0.55
Renee Forte,1.7,155.0,1.8,26.97,1987-03-27,8,3,0,1.33,0.25,1.33,0.25,5.0,0.56,0.56,0.0,0.73
Renzo Gracie,1.78,185.0,1.78,43.08,1967-03-11,14,5,1,2.32,0.31,2.32,0.31,0.0,0.0,0.0,0.0,0.7
Reuben Duran,1.7,135.0,1.75,29.71,1983-07-02,8,4,1,3.73,0.68,3.73,0.68,1.0,0.17,0.17,0.0,0.62
Rex Holman,1.91,205.0,1.91,25.4,1981-10-08,4,1,0,3.75,0.42,3.75,0.42,0.0,0.0,0.0,0.0,0.8
Reza Madadi,1.8,155.0,1.83,38.94,1978-06-20,13,6,0,4.6,0.65,4.6,0.65,5.0,0.38,0.38,0.0,0.68
Reza Nasri,1.8,205.0,1.8,14.26,1982-06-16,2,0,0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0
Ricardo Abreu,1.8,185.0,1.85,31.11,1984-04-27,4,3,0,4.6,0.4,4.6,0.4,3.0,0.43,0.43,0.0,0.57
Ricardo Almeida,1.83,170.0,1.88,34.3,1976-11-29,13,4,0,4.4,0.64,4.4,0.64,1.0,0.06,0.06,0.0,0.76
Ricardo Funch,1.78,170.0,1.93,31.86,1980-08-14,8,3,0,6.82,0.71,6.82,0.71,2.27,0.25,0.25,0.0,0.73
Ricardo Lamas,1.73,145.0,1.8,37.05,1982-05-21,18,8,0,2.93,0.41,2.93,0.41,0.0,0.0,0.0,0.0,0.69
Ricardo Ramos,1.75,135.0,1.83,24.29,1995-08-01,13,2,0,3.04,0.33,3.04,0.33,7.59,0.67,0.67,3.8,0.87
Ricardo Romero,1.83,205.0,1.93,33.44,1978-04-15,10,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
Ricco Rodriguez,1.93,265.0,1.93,26.26,1977-08-19,46,13,0,1.8,0.57,1.8,0.57,0.0,0.0,0.0,0.0,0.78
Rich Attonito,1.78,170.0,1.83,34.48,1977-06-16,9,5,0,6.81,0.75,6.81,0.75,2.43,0.5,0.5,0.0,0.64
Rich Clementi,1.75,155.0,1.83,32.86,1976-03-31,40,19,1,0.44,0.2,0.44,0.2,0.0,0.0,0.0,0.0,0.67
Rich Franklin,1.85,185.0,1.9,38.1,1974-10-05,28,7,0,5.26,0.57,5.26,0.57,0.0,,,0.0,0.8
Richard Crunkilton,1.7,155.0,1.7,23.41,1979-11-25,19,2,0,5.13,0.52,5.13,0.52,4.0,0.57,0.57,0.0,0.9
Richard Walsh,1.83,170.0,1.85,27.99,1988-12-01,8,6,0,2.2,0.31,2.2,0.31,2.0,0.25,0.25,1.0,0.57
Richardson Moreira,1.88,185.0,1.83,30.84,1984-03-31,7,3,0,2.07,0.41,2.07,0.41,0.0,0.0,0.0,0.0,0.7
Richie Vaculik,1.68,125.0,1.75,32.41,1983-06-19,10,4,0,5.47,0.47,5.47,0.47,3.0,1.0,1.0,0.0,0.71
Rick Davis,1.75,155.0,1.75,20.53,1985-11-14,3,0,1,3.09,0.5,3.09,0.5,0.0,,,0.0,0.75
Rick Glenn,1.83,145.0,1.78,29.25,1989-04-12,21,5,1,3.93,0.39,3.93,0.39,0.0,,,1.0,0.78
Rick Story,1.75,170.0,1.8,31.98,1984-08-28,19,8,0,2.7,0.35,2.7,0.35,2.13,0.2,0.2,0.0,0.7
Ricky Rainey,1.85,170.0,1.96,34.79,1983-06-29,13,5,0,2.28,0.46,2.28,0.46,0.0,0.0,0.0,0.0,0.72
Ricky Simon,1.68,135.0,1.75,27.27,1992-08-31,14,3,0,4.33,0.4,6.67,0.47,6.0,0.38,1.0,0.0,0.82
Riki Fukuda,1.83,185.0,1.85,32.15,1981-01-06,19,6,0,5.0,0.41,5.0,0.41,1.0,1.0,1.0,0.0,0.76
